scenario_id,street,position,pot_type,board,board_type,mv_cat,dv_cat,tier,n_combos,bet_pct,best_action
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,third_pair,gutshot,アンダーペア,24,98.0,BET
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,two_pair,no_draw,2P+,54,0.09,CHECK
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,no_made_hand,gutshot,エア,192,7.26,CHECK
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,low_pair,no_draw,アンダーペア,84,0.04,CHECK
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,no_made_hand,oesd,エア,48,3.44,CHECK
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,third_pair,no_draw,アンダーペア,96,13.29,CHECK
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,second_pair,gutshot,アンダーペア,24,85.37,BET
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,second_pair,no_draw,アンダーペア,84,31.93,CHECK
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,underpair,no_draw,アンダーペア,30,35.14,CHECK
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,no_made_hand,no_draw,エア,192,0.0,CHECK
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,king_high,gutshot,エア,32,1.87,CHECK
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,king_high,no_draw,エア,96,0.02,CHECK
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,top_pair,gutshot,TP+,24,0.07,CHECK
OOP_4BP_turn_8s5d3cAh,turn,OOP,4BP,8s5d3cAh,dry,top_pair,no_draw,TP+,84,0.12,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,low_pair,no_draw,アンダーペア,120,0.04,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,set,no_draw,2P+,12,0.08,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,no_made_hand,oesd,エア,80,21.76,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,third_pair,no_draw,アンダーペア,120,0.05,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,two_pair,no_draw,2P+,54,0.12,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,no_made_hand,gutshot,エア,96,28.81,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,no_made_hand,no_draw,エア,160,17.44,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,second_pair,no_draw,アンダーペア,108,12.18,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,underpair,no_draw,アンダーペア,6,19.47,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,top_pair,no_draw,TP+,108,95.23,BET
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,overpair,no_draw,TP+,24,20.34,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,king_high,no_draw,エア,112,0.86,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,ace_high,gutshot,エア,32,0.02,CHECK
OOP_4BP_turn_8s5d3cTh,turn,OOP,4BP,8s5d3cTh,dry,ace_high,no_draw,エア,96,0.04,CHECK
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,set,no_draw,2P+,12,51.29,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,low_pair,no_draw,アンダーペア,84,36.32,CHECK
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,no_made_hand,gutshot,エア,112,72.69,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,low_pair,gutshot,アンダーペア,30,64.9,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,no_made_hand,oesd,エア,128,56.09,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,two_pair,no_draw,2P+,54,50.72,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,third_pair,no_draw,アンダーペア,72,63.03,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,third_pair,gutshot,アンダーペア,24,98.52,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,low_pair,oesd,アンダーペア,12,90.14,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,straight,no_draw,2P+,32,44.09,CHECK
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,third_pair,oesd,アンダーペア,18,95.49,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,second_pair,no_draw,アンダーペア,72,59.88,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,second_pair,gutshot,アンダーペア,24,99.83,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,second_pair,oesd,アンダーペア,12,98.94,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,top_pair,no_draw,TP+,72,56.9,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,top_pair,gutshot,TP+,24,99.89,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,top_pair,oesd,TP+,12,99.39,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,overpair,gutshot,TP+,6,99.93,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,no_made_hand,no_draw,エア,64,9.53,CHECK
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,overpair,no_draw,TP+,24,53.71,BET
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,king_high,no_draw,エア,64,27.6,CHECK
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,king_high,gutshot,エア,32,32.89,CHECK
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,king_high,oesd,エア,16,0.46,CHECK
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,ace_high,no_draw,エア,80,0.09,CHECK
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,ace_high,gutshot,エア,32,0.15,CHECK
OOP_4BP_turn_9s8d6c2h,turn,OOP,4BP,9s8d6c2h,dry,ace_high,oesd,エア,16,0.27,CHECK
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,low_pair,no_draw,アンダーペア,90,20.58,CHECK
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,no_made_hand,no_draw,エア,144,0.41,CHECK
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,no_made_hand,gutshot,エア,160,59.69,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,low_pair,gutshot,アンダーペア,30,16.94,CHECK
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,set,no_draw,2P+,12,54.62,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,no_made_hand,oesd,エア,112,22.53,CHECK
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,straight,no_draw,2P+,32,34.22,CHECK
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,low_pair,oesd,アンダーペア,18,0.67,CHECK
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,third_pair,no_draw,アンダーペア,72,59.38,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,third_pair,gutshot,アンダーペア,24,54.47,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,two_pair,no_draw,2P+,54,54.12,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,third_pair,oesd,アンダーペア,12,64.18,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,second_pair,no_draw,アンダーペア,72,78.09,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,second_pair,gutshot,アンダーペア,24,99.41,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,second_pair,oesd,アンダーペア,12,99.01,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,underpair,gutshot,アンダーペア,6,99.91,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,underpair,no_draw,アンダーペア,12,75.31,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,top_pair,no_draw,TP+,72,54.76,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,top_pair,gutshot,TP+,24,97.7,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,top_pair,oesd,TP+,12,98.13,BET
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,ace_high,no_draw,エア,80,12.26,CHECK
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,ace_high,gutshot,エア,32,0.36,CHECK
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,ace_high,oesd,エア,16,0.32,CHECK
OOP_4BP_turn_9s8d6cKh,turn,OOP,4BP,9s8d6cKh,dry,overpair,no_draw,TP+,6,1.77,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,low_pair,no_draw,アンダーペア,96,0.05,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,no_made_hand,no_draw,エア,96,0.11,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,set,no_draw,2P+,12,39.33,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,straight,no_draw,2P+,198,69.02,BET
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,third_pair,no_draw,アンダーペア,72,0.07,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,two_pair,no_draw,2P+,54,62.76,BET
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,second_pair,no_draw,アンダーペア,72,0.13,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,top_pair,no_draw,TP+,72,26.81,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,no_made_hand,oesd,エア,64,63.53,BET
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,low_pair,oesd,アンダーペア,12,0.06,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,third_pair,oesd,アンダーペア,12,0.07,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,second_pair,oesd,アンダーペア,12,0.13,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,top_pair,oesd,TP+,12,13.98,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,overpair,oesd,TP+,6,51.37,BET
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,no_made_hand,gutshot,エア,64,86.4,BET
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,low_pair,gutshot,アンダーペア,12,0.12,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,third_pair,gutshot,アンダーペア,12,0.12,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,second_pair,gutshot,アンダーペア,12,0.37,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,top_pair,gutshot,TP+,12,71.39,BET
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,overpair,gutshot,TP+,6,94.19,BET
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,king_high,no_draw,エア,64,17.94,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,king_high,oesd,エア,16,24.25,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,king_high,gutshot,エア,16,28.11,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,overpair,no_draw,TP+,12,93.09,BET
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,ace_high,no_draw,エア,80,28.4,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,ace_high,oesd,エア,16,0.11,CHECK
OOP_4BP_turn_9s8d6cTh,turn,OOP,4BP,9s8d6cTh,wet,ace_high,gutshot,エア,16,0.18,CHECK
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,set,no_draw,2P+,12,36.4,CHECK
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,low_pair,gutshot,アンダーペア,30,28.93,CHECK
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,two_pair,no_draw,2P+,54,31.21,CHECK
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,third_pair,gutshot,アンダーペア,30,95.67,BET
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,straight,no_draw,2P+,16,9.58,CHECK
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,low_pair,no_draw,アンダーペア,84,36.77,CHECK
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,no_made_hand,gutshot,エア,192,51.35,BET
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,third_pair,no_draw,アンダーペア,102,65.16,BET
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,no_made_hand,no_draw,エア,240,0.09,CHECK
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,second_pair,gutshot,アンダーペア,24,74.47,BET
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,second_pair,no_draw,アンダーペア,84,34.7,CHECK
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,underpair,no_draw,アンダーペア,24,67.61,BET
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,king_high,gutshot,エア,32,2.77,CHECK
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,king_high,no_draw,エア,96,0.03,CHECK
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,top_pair,gutshot,TP+,24,85.96,BET
OOP_4BP_turn_As9d4c2h,turn,OOP,4BP,As9d4c2h,dry,top_pair,no_draw,TP+,84,57.36,BET
OOP_4BP_turn_As9d4cKh,turn,OOP,4BP,As9d4cKh,dry,low_pair,no_draw,アンダーペア,144,1.8,CHECK
OOP_4BP_turn_As9d4cKh,turn,OOP,4BP,As9d4cKh,dry,no_made_hand,gutshot,エア,96,27.48,CHECK
OOP_4BP_turn_As9d4cKh,turn,OOP,4BP,As9d4cKh,dry,set,no_draw,2P+,12,5.11,CHECK
OOP_4BP_turn_As9d4cKh,turn,OOP,4BP,As9d4cKh,dry,no_made_hand,no_draw,エア,480,17.19,CHECK
OOP_4BP_turn_As9d4cKh,turn,OOP,4BP,As9d4cKh,dry,third_pair,no_draw,アンダーペア,126,7.83,CHECK
OOP_4BP_turn_As9d4cKh,turn,OOP,4BP,As9d4cKh,dry,two_pair,no_draw,2P+,54,3.37,CHECK
OOP_4BP_turn_As9d4cKh,turn,OOP,4BP,As9d4cKh,dry,second_pair,no_draw,アンダーペア,108,75.31,BET
OOP_4BP_turn_As9d4cKh,turn,OOP,4BP,As9d4cKh,dry,top_pair,no_draw,TP+,108,55.01,BET
OOP_4BP_turn_As9d4cTh,turn,OOP,4BP,As9d4cTh,dry,low_pair,no_draw,アンダーペア,144,55.62,BET
OOP_4BP_turn_As9d4cTh,turn,OOP,4BP,As9d4cTh,dry,no_made_hand,gutshot,エア,112,62.48,BET
OOP_4BP_turn_As9d4cTh,turn,OOP,4BP,As9d4cTh,dry,set,no_draw,2P+,12,59.05,BET
OOP_4BP_turn_As9d4cTh,turn,OOP,4BP,As9d4cTh,dry,no_made_hand,no_draw,エア,288,11.46,CHECK
OOP_4BP_turn_As9d4cTh,turn,OOP,4BP,As9d4cTh,dry,no_made_hand,oesd,エア,48,28.0,CHECK
OOP_4BP_turn_As9d4cTh,turn,OOP,4BP,As9d4cTh,dry,third_pair,no_draw,アンダーペア,108,55.18,BET
OOP_4BP_turn_As9d4cTh,turn,OOP,4BP,As9d4cTh,dry,two_pair,no_draw,2P+,54,48.18,CHECK
OOP_4BP_turn_As9d4cTh,turn,OOP,4BP,As9d4cTh,dry,second_pair,no_draw,アンダーペア,108,54.91,BET
OOP_4BP_turn_As9d4cTh,turn,OOP,4BP,As9d4cTh,dry,underpair,no_draw,アンダーペア,18,16.88,CHECK
OOP_4BP_turn_As9d4cTh,turn,OOP,4BP,As9d4cTh,dry,king_high,no_draw,エア,96,34.93,CHECK
OOP_4BP_turn_As9d4cTh,turn,OOP,4BP,As9d4cTh,dry,king_high,gutshot,エア,32,86.17,BET
OOP_4BP_turn_As9d4cTh,turn,OOP,4BP,As9d4cTh,dry,top_pair,no_draw,TP+,108,42.02,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,set,no_draw,2P+,12,33.69,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,low_pair,no_draw,アンダーペア,105,28.66,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,low_pair,flush_draw,アンダーペア,8,19.16,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,two_pair,no_draw,2P+,53,27.26,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,third_pair,no_draw,アンダーペア,138,71.02,BET
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,no_made_hand,oesd,エア,45,66.91,BET
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,no_made_hand,combo_draw,エア,8,56.62,BET
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,no_made_hand,gutshot,エア,75,81.63,BET
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,no_made_hand,no_draw,エア,195,21.21,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,no_made_hand,flush_draw,エア,13,76.87,BET
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,second_pair,no_draw,アンダーペア,99,70.7,BET
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,two_pair,flush_draw,2P+,1,0.42,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,second_pair,flush_draw,アンダーペア,8,71.15,BET
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,top_pair,no_draw,TP+,108,84.29,BET
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,overpair,no_draw,TP+,18,33.22,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,king_high,no_draw,エア,75,8.39,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,king_high,gutshot,エア,15,0.04,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,king_high,oesd,エア,15,0.11,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,king_high,flush_draw,エア,5,0.6,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,king_high,combo_draw,エア,2,0.05,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,ace_high,gutshot,エア,60,0.09,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,ace_high,no_draw,エア,60,0.24,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,low_pair,nut_flush_draw,アンダーペア,1,55.56,BET
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,ace_high,combo_draw,エア,4,5.82,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,ace_high,nut_flush_draw,エア,4,13.52,CHECK
OOP_4BP_turn_JsTc4s2h,turn,OOP,4BP,JsTc4s2h,dry,second_pair,nut_flush_draw,アンダーペア,1,20.51,CHECK
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,low_pair,no_draw,アンダーペア,12,65.55,BET
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,no_made_hand,no_draw,エア,345,27.22,CHECK
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,no_made_hand,flush_draw,エア,23,78.89,BET
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,third_pair,no_draw,アンダーペア,150,53.78,BET
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,fullhouse,no_draw,2P+,18,80.19,BET
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,no_made_hand,gutshot,エア,45,51.33,BET
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,no_made_hand,combo_draw,エア,5,63.06,BET
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,no_made_hand,oesd,エア,30,35.45,CHECK
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,trips,no_draw,2P+,70,72.26,BET
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,trips,flush_draw,2P+,9,78.13,BET
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,quads,no_draw,2P+,1,96.15,BET
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,top_pair,no_draw,TP+,129,91.65,BET
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,overpair,no_draw,TP+,18,37.83,CHECK
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,king_high,no_draw,エア,90,0.06,CHECK
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,king_high,gutshot,エア,15,0.34,CHECK
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,king_high,oesd,エア,15,1.62,CHECK
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,king_high,flush_draw,エア,6,12.45,CHECK
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,king_high,combo_draw,エア,2,5.58,CHECK
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,ace_high,no_draw,エア,105,23.8,CHECK
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,ace_high,gutshot,エア,30,65.41,BET
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,ace_high,nut_flush_draw,エア,7,56.65,BET
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,trips,nut_flush_draw,2P+,1,1.98,CHECK
OOP_4BP_turn_JsTc4sTh,turn,OOP,4BP,JsTc4sTh,dry,ace_high,combo_draw,エア,2,99.33,BET
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,set,no_draw,2P+,12,23.39,CHECK
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,low_pair,no_draw,アンダーペア,120,41.95,CHECK
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,no_made_hand,oesd,エア,48,60.55,BET
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,two_pair,no_draw,2P+,54,24.9,CHECK
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,third_pair,no_draw,アンダーペア,114,72.56,BET
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,no_made_hand,gutshot,エア,64,88.66,BET
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,second_pair,no_draw,アンダーペア,108,65.19,BET
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,no_made_hand,no_draw,エア,336,15.17,CHECK
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,underpair,no_draw,アンダーペア,30,77.93,BET
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,top_pair,no_draw,TP+,108,59.75,BET
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,ace_high,gutshot,エア,32,0.08,CHECK
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,ace_high,no_draw,エア,96,3.34,CHECK
OOP_4BP_turn_Ks7d2c5h,turn,OOP,4BP,Ks7d2c5h,dry,overpair,no_draw,TP+,6,0.14,CHECK
OOP_4BP_turn_Ks7d2cAh,turn,OOP,4BP,Ks7d2cAh,dry,set,no_draw,2P+,12,1.21,CHECK
OOP_4BP_turn_Ks7d2cAh,turn,OOP,4BP,Ks7d2cAh,dry,low_pair,no_draw,アンダーペア,132,4.1,CHECK
OOP_4BP_turn_Ks7d2cAh,turn,OOP,4BP,Ks7d2cAh,dry,no_made_hand,gutshot,エア,96,26.77,CHECK
